1,2,3,4,5,6,7,8,9,10
15219.6718569882,33917.1375909084,14710.3753011075,6556.04301753287,1452.25037822415,1066.15387677959,1386.30661478022,951.887958752968,81.4779799794863,36.8325242528645
7338.71613976217,13027.6119170781,23239.2026045476,8271.31706948259,3426.11691846724,849.477086231532,686.369104829849,636.144922566818,424.338702675457,57.2234123788742
4608.242240335,5962.81346474599,8013.24273904911,11640.1999683682,3685.10386279182,1196.70255838114,296.90664049422,174.953326428381,178.713525965714,142.810569439917
6992.64766008545,3590.1029608798,4063.77849420344,4487.69164045651,4792.53274545992,1281.4166311993,347.988382151945,97.4780533797028,59.4688997561546,143.021703249354
9214.29120570489,6004.17654850911,2693.10357580286,2778.26572719056,2860.81495105471,1837.19484958558,395.800893860962,81.1506387582095,29.6805840737744,107.60196312005
5910.01937724852,8015.3454671984,3973.12389489851,1525.5493740161,1529.95924037567,1443.55176792413,630.510037892972,129.792867320738,23.6722241297869,78.5657404928003
6155.64861898215,4870.30297488231,4826.62486125688,2284.47064182096,870.28346563755,702.045657090745,564.57551394605,216.889696947722,48.5168913034889,63.8928347890642
10021.4822305698,4880.63243680864,3650.67670131977,2697.37695999863,1342.99913878161,476.405699733237,323.650352745755,261.806961673645,112.319264287653,71.2919322537666
15336.6320918231,7552.27025184197,5250.8489679339,2261.05404097823,1616.96141987933,742.927404721597,225.601042999226,131.984498712801,103.519000750888,98.5661636090305
5060.08268429431,13036.7304981655,5915.23628898119,2322.87893461007,1061.18050629502,843.571034278665,342.340247211664,109.541803200932,63.9818773172876,117.891761128512
1386.03594694288,3999.72588708273,8237.79794024234,3148.85061976685,927.933031976801,436.697429909034,302.999089970086,116.814852332343,42.4569561802342,101.696140380873
3253.16344969566,1057.8478694237,2590.40357587052,4322.85405698641,1398.82654378301,374.255531555098,183.976156592501,129.103247509823,45.4315252573845,93.2422778790966
8339.30685207163,2523.99516481271,1183.26664960126,1619.16593918236,2112.70657414116,569.103879980596,122.289739497596,67.7847310485857,46.260145173357,80.7333927597061
3317.80817949837,7181.47631668961,2440.84274920203,957.526454799196,1235.50398840209,1027.96579449842,258.159718100613,58.9725097109941,32.2990626075504,79.9993593082192
5228.05240265655,2713.97550020671,5241.46542027385,1666.21649342095,601.139227441039,669.191603713501,463.673924184525,115.404602719781,39.9534106467381,77.9478129398543
6741.22821174299,4250.9900358761,2445.4584662391,3150.68167131669,831.969484737686,349.308456375938,309.020745952577,163.758625818595,43.4295451794171,72.6400798296072
11754.1256454123,5481.37752220687,2949.11485482094,2028.15106697073,1877.60280859196,443.330311736499,195.205940373233,128.938446284591,64.3801551767521,74.0740517134861
8294.12857327922,9970.7424414648,4303.60061673654,2497.2207794313,1599.84114092634,1036.31152491067,207.141052727467,104.39972698833,68.554647728975,83.4341440774239
1952.61773753679,6747.11395566588,5911.03360549247,2623.46270652041,1673.41656364108,1072.11812371266,362.532158832502,65.0707715764859,36.8516304227138,81.8570211958714
1846.5043872806,1338.18181402101,4686.15488419856,2451.97674719603,843.48569378869,470.810737582826,226.968187116128,76.2228379491554,14.3071728568842,62.5955687807645
4010.05265220043,1440.52220587414,1247.83232425345,2107.34257072203,744.312570338902,234.857117888522,103.298899160285,45.0032736850513,16.5603134482533,48.6846560881158
2723.74857286315,3387.77322813461,933.402270280794,762.433223298318,884.782341378951,266.510059767362,77.4064429707451,42.4114196087866,16.3867692599858,44.7092581348486
